Date,Employee ID,Employee Level,In (Login time),Out (Logout time),Total Hours
30-03-2020,D201853,Senior Level,11:30:00,18:23:00,6.88
31-03-2020,D201853,Senior Level,11:44:00,20:20:00,8.6
01-04-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-04-2020,D201853,Senior Level,09:45:00,18:41:00,8.93
03-04-2020,D201853,Senior Level,08:47:00,18:08:00,9.35
04-04-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-04-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-04-2020,D201853,Senior Level,08:58:00,20:15:00,11.28
07-04-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-04-2020,D201853,Senior Level,09:46:00,19:33:00,9.78
09-04-2020,D201853,Senior Level,08:27:00,17:00:00,8.55
10-04-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-04-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-04-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-04-2020,D201853,Senior Level,08:25:00,19:16:00,10.85
14-04-2020,D201853,Senior Level,11:42:00,20:20:00,8.63
15-04-2020,D201853,Senior Level,10:31:00,19:30:00,8.98
16-04-2020,D201853,Senior Level,09:16:00,17:28:00,8.2
17-04-2020,D201853,Senior Level,11:08:00,18:30:00,7.37
18-04-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-04-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-04-2020,D201853,Senior Level,11:28:00,19:11:00,7.72
21-04-2020,D201853,Senior Level,10:27:00,19:01:00,8.57
22-04-2020,D201853,Senior Level,09:37:00,18:26:00,8.82
23-04-2020,D201853,Senior Level,09:04:00,17:47:00,8.72
24-04-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-04-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-04-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-04-2020,D201853,Senior Level,10:51:00,20:11:00,9.33
28-04-2020,D201853,Senior Level,08:46:00,19:06:00,10.33
29-04-2020,D201853,Senior Level,09:38:00,20:35:00,10.95
30-04-2020,D201853,Senior Level,08:30:00,19:53:00,11.38
01-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
03-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-05-2020,D201853,Senior Level,08:52:00,17:46:00,8.9
06-05-2020,D201853,Senior Level,08:31:00,17:00:00,8.48
07-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-05-2020,D201853,Senior Level,08:01:00,20:51:00,12.83
09-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-05-2020,D201853,Senior Level,11:24:00,20:10:00,8.77
12-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-05-2020,D201853,Senior Level,10:48:00,18:24:00,7.6
14-05-2020,D201853,Senior Level,10:39:00,18:43:00,8.07
15-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
18-05-2020,D201853,Senior Level,11:08:00,17:21:00,6.22
19-05-2020,D201853,Senior Level,10:37:00,20:23:00,9.77
20-05-2020,D201853,Senior Level,11:29:00,19:30:00,8.02
21-05-2020,D201853,Senior Level,09:27:00,17:18:00,7.85
22-05-2020,D201853,Senior Level,09:54:00,17:48:00,7.9
23-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-05-2020,D201853,Senior Level,11:38:00,19:58:00,8.33
27-05-2020,D201853,Senior Level,10:29:00,17:02:00,6.55
28-05-2020,D201853,Senior Level,11:08:00,18:28:00,7.33
29-05-2020,D201853,Senior Level,08:18:00,18:24:00,10.1
30-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
31-05-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
01-06-2020,D201853,Senior Level,10:42:00,18:47:00,8.08
02-06-2020,D201853,Senior Level,09:36:00,17:49:00,8.22
03-06-2020,D201853,Senior Level,10:55:00,20:15:00,9.33
04-06-2020,D201853,Senior Level,09:48:00,17:32:00,7.73
05-06-2020,D201853,Senior Level,11:58:00,19:47:00,7.82
06-06-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-06-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-06-2020,D201853,Senior Level,11:21:00,18:16:00,6.92
09-06-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-06-2020,D201853,Senior Level,11:31:00,18:12:00,6.68
11-06-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-06-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-06-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-06-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-06-2020,D201853,Senior Level,11:48:00,18:33:00,6.75
16-06-2020,D201853,Senior Level,10:30:00,19:50:00,9.33
17-06-2020,D201853,Senior Level,10:47:00,19:10:00,8.38
18-06-2020,D201853,Senior Level,10:24:00,19:59:00,9.58
19-06-2020,D201853,Senior Level,10:05:00,19:49:00,9.73
20-06-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-06-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
22-06-2020,D201853,Senior Level,08:34:00,17:54:00,9.33
23-06-2020,D201853,Senior Level,11:10:00,20:03:00,8.88
24-06-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-06-2020,D201853,Senior Level,10:05:00,18:50:00,8.75
26-06-2020,D201853,Senior Level,10:26:00,17:52:00,7.43
27-06-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-06-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
29-06-2020,D201853,Senior Level,10:08:00,20:41:00,10.55
30-06-2020,D201853,Senior Level,08:16:00,17:38:00,9.37
01-07-2020,D201853,Senior Level,08:58:00,18:46:00,9.8
02-07-2020,D201853,Senior Level,11:39:00,17:20:00,5.68
03-07-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-07-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-07-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-07-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-07-2020,D201853,Senior Level,08:18:00,19:34:00,11.27
08-07-2020,D201853,Senior Level,09:01:00,17:54:00,8.88
09-07-2020,D201853,Senior Level,08:29:00,20:29:00,12
10-07-2020,D201853,Senior Level,09:11:00,17:58:00,8.78
11-07-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-07-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-07-2020,D201853,Senior Level,09:02:00,18:04:00,9.03
14-07-2020,D201853,Senior Level,10:06:00,17:39:00,7.55
15-07-2020,D201853,Senior Level,08:25:00,17:43:00,9.3
16-07-2020,D201853,Senior Level,08:49:00,19:16:00,10.45
17-07-2020,D201853,Senior Level,10:49:00,19:38:00,8.82
18-07-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-07-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-07-2020,D201853,Senior Level,11:56:00,17:23:00,5.45
21-07-2020,D201853,Senior Level,11:11:00,19:18:00,8.12
22-07-2020,D201853,Senior Level,11:31:00,20:56:00,9.42
23-07-2020,D201853,Senior Level,09:47:00,18:51:00,9.07
24-07-2020,D201853,Senior Level,09:59:00,19:20:00,9.35
25-07-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-07-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-07-2020,D201853,Senior Level,08:14:00,19:16:00,11.03
28-07-2020,D201853,Senior Level,08:05:00,19:00:00,10.92
29-07-2020,D201853,Senior Level,11:07:00,18:24:00,7.28
30-07-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
31-07-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
01-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
03-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-08-2020,D201853,Senior Level,11:35:00,17:16:00,5.68
05-08-2020,D201853,Senior Level,11:01:00,17:44:00,6.72
06-08-2020,D201853,Senior Level,10:54:00,18:07:00,7.22
07-08-2020,D201853,Senior Level,08:46:00,18:52:00,10.1
08-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
09-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-08-2020,D201853,Senior Level,08:52:00,17:00:00,8.13
13-08-2020,D201853,Senior Level,08:12:00,17:56:00,9.73
14-08-2020,D201853,Senior Level,08:09:00,17:14:00,9.08
15-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-08-2020,D201853,Senior Level,08:23:00,17:02:00,8.65
18-08-2020,D201853,Senior Level,10:56:00,19:08:00,8.2
19-08-2020,D201853,Senior Level,10:46:00,20:30:00,9.73
20-08-2020,D201853,Senior Level,10:23:00,19:15:00,8.87
21-08-2020,D201853,Senior Level,09:47:00,17:30:00,7.72
22-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
23-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-08-2020,D201853,Senior Level,09:54:00,18:38:00,8.73
25-08-2020,D201853,Senior Level,09:20:00,20:37:00,11.28
26-08-2020,D201853,Senior Level,09:37:00,18:23:00,8.77
27-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-08-2020,D201853,Senior Level,08:27:00,19:14:00,10.78
29-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
30-08-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
31-08-2020,D201853,Senior Level,08:11:00,18:22:00,10.18
01-09-2020,D201853,Senior Level,09:37:00,18:18:00,8.68
02-09-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
03-09-2020,D201853,Senior Level,11:47:00,20:51:00,9.07
04-09-2020,D201853,Senior Level,10:57:00,17:08:00,6.18
05-09-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-09-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-09-2020,D201853,Senior Level,08:19:00,19:02:00,10.72
08-09-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
09-09-2020,D201853,Senior Level,09:33:00,19:01:00,9.47
10-09-2020,D201853,Senior Level,11:54:00,18:59:00,7.08
11-09-2020,D201853,Senior Level,08:23:00,19:39:00,11.27
12-09-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-09-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-09-2020,D201853,Senior Level,11:12:00,19:58:00,8.77
15-09-2020,D201853,Senior Level,10:58:00,17:17:00,6.32
16-09-2020,D201853,Senior Level,08:56:00,17:55:00,8.98
17-09-2020,D201853,Senior Level,11:09:00,19:55:00,8.77
18-09-2020,D201853,Senior Level,10:16:00,20:03:00,9.78
19-09-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-09-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-09-2020,D201853,Senior Level,09:49:00,20:58:00,11.15
22-09-2020,D201853,Senior Level,08:49:00,18:46:00,9.95
23-09-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-09-2020,D201853,Senior Level,08:04:00,18:03:00,9.98
25-09-2020,D201853,Senior Level,08:29:00,18:51:00,10.37
26-09-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-09-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-09-2020,D201853,Senior Level,08:19:00,17:49:00,9.5
29-09-2020,D201853,Senior Level,10:07:00,20:57:00,10.83
30-09-2020,D201853,Senior Level,11:25:00,19:28:00,8.05
01-10-2020,D201853,Senior Level,10:42:00,17:24:00,6.7
02-10-2020,D201853,Senior Level,08:44:00,18:44:00,10
03-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-10-2020,D201853,Senior Level,11:02:00,20:26:00,9.4
08-10-2020,D201853,Senior Level,09:52:00,19:37:00,9.75
09-10-2020,D201853,Senior Level,11:36:00,18:43:00,7.12
10-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
12-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-10-2020,D201853,Senior Level,08:10:00,17:25:00,9.25
14-10-2020,D201853,Senior Level,09:30:00,20:31:00,11.02
15-10-2020,D201853,Senior Level,11:27:00,19:34:00,8.12
16-10-2020,D201853,Senior Level,10:14:00,20:03:00,9.82
17-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
18-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-10-2020,D201853,Senior Level,08:13:00,18:09:00,9.93
20-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-10-2020,D201853,Senior Level,08:56:00,20:42:00,11.77
22-10-2020,D201853,Senior Level,08:50:00,17:11:00,8.35
23-10-2020,D201853,Senior Level,10:53:00,18:35:00,7.7
24-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-10-2020,D201853,Senior Level,10:19:00,19:22:00,9.05
28-10-2020,D201853,Senior Level,08:10:00,19:09:00,10.98
29-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
30-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
31-10-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
01-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-11-2020,D201853,Senior Level,08:11:00,18:01:00,9.83
03-11-2020,D201853,Senior Level,11:01:00,18:08:00,7.12
04-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-11-2020,D201853,Senior Level,08:43:00,20:43:00,12
06-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
09-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-11-2020,D201853,Senior Level,11:06:00,18:30:00,7.4
12-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
18-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
22-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
23-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-11-2020,D201853,Senior Level,10:49:00,18:21:00,7.53
27-11-2020,D201853,Senior Level,11:32:00,19:20:00,7.8
28-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
29-11-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
30-11-2020,D201853,Senior Level,08:28:00,17:09:00,8.68
01-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-12-2020,D201853,Senior Level,09:51:00,17:16:00,7.42
03-12-2020,D201853,Senior Level,10:38:00,17:29:00,6.85
04-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
05-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
07-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
08-12-2020,D201853,Senior Level,11:27:00,20:40:00,9.22
09-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-12-2020,D201853,Senior Level,09:11:00,20:21:00,11.17
11-12-2020,D201853,Senior Level,09:35:00,19:16:00,9.68
12-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
13-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
14-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
15-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
16-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
18-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
19-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
20-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
21-12-2020,D201853,Senior Level,08:14:00,19:36:00,11.37
22-12-2020,D201853,Senior Level,08:01:00,17:47:00,9.77
23-12-2020,D201853,Senior Level,08:29:00,20:08:00,11.65
24-12-2020,D201853,Senior Level,10:10:00,18:22:00,8.2
25-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
26-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-12-2020,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
28-12-2020,D201853,Senior Level,Sick Leave,Sick Leave,
29-12-2020,D201853,Senior Level,09:54:00,20:08:00,10.23
30-12-2020,D201853,Senior Level,08:43:00,17:03:00,8.33
31-12-2020,D201853,Senior Level,08:31:00,20:05:00,11.57
01-01-2021,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
02-01-2021,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
03-01-2021,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
04-01-2021,D201853,Senior Level,10:17:00,17:51:00,7.57
05-01-2021,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
06-01-2021,D201853,Senior Level,08:50:00,18:02:00,9.2
07-01-2021,D201853,Senior Level,08:53:00,19:10:00,10.28
08-01-2021,D201853,Senior Level,08:10:00,19:28:00,11.3
09-01-2021,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
10-01-2021,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
11-01-2021,D201853,Senior Level,09:27:00,17:08:00,7.68
12-01-2021,D201853,Senior Level,09:35:00,17:38:00,8.05
13-01-2021,D201853,Senior Level,11:29:00,19:08:00,7.65
14-01-2021,D201853,Senior Level,09:12:00,17:19:00,8.12
15-01-2021,D201853,Senior Level,09:44:00,20:56:00,11.2
16-01-2021,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
17-01-2021,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
18-01-2021,D201853,Senior Level,11:50:00,18:26:00,6.6
19-01-2021,D201853,Senior Level,11:57:00,17:19:00,5.37
20-01-2021,D201853,Senior Level,11:17:00,18:02:00,6.75
21-01-2021,D201853,Senior Level,11:37:00,18:30:00,6.88
22-01-2021,D201853,Senior Level,11:34:00,17:12:00,5.63
23-01-2021,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
24-01-2021,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
25-01-2021,D201853,Senior Level,09:24:00,17:23:00,7.98
26-01-2021,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
27-01-2021,D201853,Senior Level,11:49:00,17:25:00,5.6
28-01-2021,D201853,Senior Level,09:45:00,17:39:00,7.9
29-01-2021,D201853,Senior Level,10:47:00,19:40:00,8.88
30-01-2021,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
31-01-2021,D201853,Senior Level,Public Holiday/Weekend,Public Holiday/Weekend,
